Time,Temperature (C),Moisture (%)
12/4/2026 20:15,27,45
12/4/2026 20:15,26.94,46
12/4/2026 20:15,27,45
12/4/2026 20:15,26.94,44
12/4/2026 20:15,26.94,43
12/4/2026 20:15,27,44
12/4/2026 20:15,26.94,45
12/4/2026 20:15,26.94,46
12/4/2026 20:15,26.94,46
12/4/2026 20:15,26.94,44
12/4/2026 20:15,26.94,44
12/4/2026 20:15,26.94,43
12/4/2026 20:15,26.94,45
12/4/2026 20:15,26.94,45
12/4/2026 20:15,26.94,46
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,43
12/4/2026 20:16,27,44
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,46
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,43
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,46
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,43
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,46
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,43
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,46
12/4/2026 20:16,26.94,45
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,43
12/4/2026 20:16,26.94,44
12/4/2026 20:16,26.94,45
12/4/2026 20:17,26.94,46
12/4/2026 20:17,26.94,45
12/4/2026 20:17,26.94,44
12/4/2026 20:17,26.94,43
12/4/2026 20:17,26.94,43
12/4/2026 20:17,26.94,45
12/4/2026 20:17,26.94,45
12/4/2026 20:17,26.94,46
12/4/2026 20:17,26.94,44
12/4/2026 20:17,26.94,44
12/4/2026 20:17,26.94,45
12/4/2026 20:17,26.94,45
12/4/2026 20:17,27,44
12/4/2026 20:17,27,44
12/4/2026 20:17,27,44
12/4/2026 20:17,26.94,46
12/4/2026 20:17,26.94,46
12/4/2026 20:17,27,46
12/4/2026 20:17,27,45
12/4/2026 20:17,26.94,45
12/4/2026 20:17,27,45
12/4/2026 20:17,27,46
12/4/2026 20:17,27,46
12/4/2026 20:17,27,46
12/4/2026 20:17,27,46
12/4/2026 20:17,27,45
12/4/2026 20:17,27,45
12/4/2026 20:17,27,45
12/4/2026 20:17,27,45
12/4/2026 20:17,27,45
12/4/2026 20:18,27,45
12/4/2026 20:18,27,45
12/4/2026 20:18,27,45
12/4/2026 20:18,27,45
12/4/2026 20:18,27,45
12/4/2026 20:18,27,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.06,46
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.06,45
12/4/2026 20:18,27.12,46
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,46
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,46
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,45
12/4/2026 20:18,27.12,46
12/4/2026 20:18,27.12,45
12/4/2026 20:19,27.12,46
12/4/2026 20:19,27.12,45
12/4/2026 20:19,27.12,45
12/4/2026 20:19,27.12,46
12/4/2026 20:19,27.12,45
12/4/2026 20:19,27.12,45
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.12,45
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,46
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.25,46
12/4/2026 20:19,27.19,45
12/4/2026 20:19,27.25,46
12/4/2026 20:19,27.25,45
12/4/2026 20:19,27.25,45
12/4/2026 20:19,27.25,46
12/4/2026 20:19,27.25,45
12/4/2026 20:20,27.25,46
12/4/2026 20:20,27.25,45
12/4/2026 20:20,27.25,46
12/4/2026 20:20,27.25,46
12/4/2026 20:20,27.25,45
12/4/2026 20:20,27.25,46
12/4/2026 20:20,27.25,45
12/4/2026 20:20,27.25,46
12/4/2026 20:20,27.25,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,46
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.31,45
12/4/2026 20:20,27.37,45
12/4/2026 20:20,27.37,46
12/4/2026 20:20,27.37,45
12/4/2026 20:20,27.37,46
12/4/2026 20:21,27.37,45
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,45
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,45
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.37,46
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,45
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,46
12/4/2026 20:21,27.44,45
12/4/2026 20:22,27.5,46
12/4/2026 20:22,27.5,46
12/4/2026 20:22,27.5,45
12/4/2026 20:22,27.5,46
12/4/2026 20:22,27.5,45
12/4/2026 20:22,27.5,45
12/4/2026 20:22,27.5,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,45
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.56,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.69,46
12/4/2026 20:22,27.62,46
12/4/2026 20:22,27.69,46
12/4/2026 20:22,27.69,46
12/4/2026 20:22,27.69,46
12/4/2026 20:22,27.69,46
12/4/2026 20:22,27.69,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.75,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:23,27.81,46
12/4/2026 20:24,27.81,46
12/4/2026 20:24,27.81,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.87,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,27.94,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:24,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:25,28.06,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.06,46
12/4/2026 20:26,28.06,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:26,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.12,46
12/4/2026 20:27,28.19,46
12/4/2026 20:27,28.12,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.12,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:28,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:29,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.19,46
12/4/2026 20:30,28.12,46
12/4/2026 20:30,28.12,46
12/4/2026 20:30,28.12,46
12/4/2026 20:30,28.12,46
12/4/2026 20:30,28.06,46
12/4/2026 20:31,28.06,46
12/4/2026 20:31,28.06,46
12/4/2026 20:31,28,46
12/4/2026 20:31,28,46
12/4/2026 20:31,28,46
12/4/2026 20:31,27.94,46
12/4/2026 20:31,27.94,46
12/4/2026 20:31,27.94,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.87,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:31,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.81,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:32,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.75,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.69,46
12/4/2026 20:33,27.62,46
12/4/2026 20:33,27.62,46
12/4/2026 20:34,27.69,46
12/4/2026 20:34,27.69,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:34,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.56,46
12/4/2026 20:35,27.56,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:35,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.62,46
12/4/2026 20:36,27.56,46
12/4/2026 20:36,27.56,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,47
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.56,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,47
12/4/2026 20:37,27.62,47
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.56,46
12/4/2026 20:37,27.56,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.56,46
12/4/2026 20:37,27.62,47
12/4/2026 20:37,27.56,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.56,47
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,47
12/4/2026 20:37,27.62,47
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:37,27.62,46
12/4/2026 20:38,27.62,47
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.5,46
12/4/2026 20:38,27.56,46
12/4/2026 20:38,27.5,46
12/4/2026 20:38,27.62,46
12/4/2026 20:38,27.75,46
12/4/2026 20:38,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,47
12/4/2026 20:39,27.81,47
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.81,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,46
12/4/2026 20:39,27.75,47
12/4/2026 20:40,27.75,46
12/4/2026 20:40,27.75,46
12/4/2026 20:40,27.75,46
12/4/2026 20:40,27.75,47
12/4/2026 20:40,27.75,46
12/4/2026 20:40,27.75,46
12/4/2026 20:40,27.75,47
12/4/2026 20:40,27.75,47
12/4/2026 20:40,27.75,47
12/4/2026 20:40,27.75,46
